connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_continent_code,connection_spec_client_geolocation_city,connection_spec_client_geolocation_metro_code,connection_spec_client_ip,web100_log_entry_connection_spec_remote_ip,connection_spec_client_geolocation_longitude,connection_spec_client_geolocation_region,connection_spec_client_geolocation_country_code
,,,,,174.95.208.10,,,
,,,,,173.248.193.10,,,
,,,,,24.230.213.168,,,
,,,,,24.36.195.247,,,
,,,,,174.89.65.243,,,
,,,,,142.163.131.47,,,
45.5,NA,Montr�al,0,66.49.181.81,66.49.181.81,-73.58329772949219,QC,CA
,,,,,171.33.249.239,,,
,,,,,184.146.246.124,,,
,,,,,69.157.138.199,,,
,,,,,173.178.216.99,,,
,,,,,99.224.188.224,,,
,,,,,174.92.189.67,,,
,,,,,174.92.189.67,,,
,,,,,47.66.154.63,,,
,,,,,173.176.178.66,,,
,,,,,108.171.74.12,,,
,,,,,24.226.129.32,,,
,,,,,174.92.189.67,,,
,,,,,24.226.129.32,,,
,,,,,108.171.74.12,,,
,,,,,99.234.176.217,,,
,,,,,173.206.41.237,,,
,,,,,24.122.138.156,,,
,,,,,96.20.249.20,,,
,,,,,173.178.0.221,,,
43.599998474121094,NA,Mississauga,0,209.141.139.41,209.141.139.41,-79.6500015258789,ON,CA
,,,,,66.46.203.50,,,
,,,,,24.122.138.156,,,
,,,,,96.20.249.20,,,
,,,,,24.122.227.123,,,
,,,,,69.196.137.9,,,
,,,,,216.58.93.158,,,
,,,,,67.68.249.118,,,
,,,,,184.144.185.37,,,
,,,,,99.224.127.17,,,
,,,,,24.202.72.66,,,
,,,,,216.154.125.53,,,
,,,,,24.202.165.189,,,
,,,,,174.93.217.132,,,
,,,,,174.93.217.132,,,
,,,,,184.144.231.96,,,
,,,,,70.27.186.23,,,
,,,,,66.131.151.253,,,
,,,,,70.83.198.81,,,
,,,,,99.224.114.19,,,
,,,,,74.58.140.118,,,
,,,,,216.48.165.145,,,
,,,,,99.229.52.233,,,
,,,,,70.81.145.9,,,
,,,,,69.165.154.112,,,
,,,,,99.237.187.98,,,
,,,,,70.80.235.17,,,
,,,,,198.48.225.7,,,
,,,,,198.144.158.64,,,
,,,,,68.69.138.106,,,
,,,,,99.237.187.98,,,
,,,,,99.244.149.237,,,
,,,,,216.58.93.158,,,
,,,,,76.65.58.113,,,
,,,,,70.80.235.17,,,
,,,,,96.21.122.102,,,
,,,,,96.21.122.102,,,
,,,,,24.235.251.18,,,
,,,,,99.233.170.67,,,
,,,,,142.162.229.213,,,
,,,,,70.24.102.165,,,
,,,,,173.177.68.50,,,
,,,,,99.233.170.67,,,
,,,,,99.235.136.213,,,
,,,,,135.0.2.114,,,
,,,,,99.234.223.2,,,
,,,,,99.239.109.46,,,
,,,,,99.236.214.220,,,
,,,,,66.46.203.50,,,
,,,,,216.121.155.119,,,
43.779701232910156,NA,North York,0,70.50.174.188,70.50.174.188,-79.41560363769531,ON,CA
,,,,,24.235.251.18,,,
,,,,,96.20.104.112,,,
43.644100189208984,NA,Toronto,0,184.75.208.34,184.75.208.34,-79.38009643554688,ON,CA
45.5,NA,Montr�al,0,66.49.181.171,66.49.181.171,-73.58329772949219,QC,CA
,,,,,50.101.235.185,,,
,,,,,173.206.28.212,,,
,,,,,99.237.173.83,,,
,,,,,99.251.145.68,,,
43.644100189208984,NA,Toronto,0,63.142.161.7,63.142.161.7,-79.38009643554688,ON,CA
,,,,,74.58.164.56,,,
,,,,,96.21.229.120,,,
,,,,,184.75.212.66,,,
,,,,,142.167.5.176,,,
,,,,,66.49.190.226,,,
,,,,,209.197.158.2,,,
,,,,,209.197.158.2,,,
,,,,,179.197.70.152,,,
45.41270065307617,NA,Ottawa,0,134.117.249.4,134.117.249.4,-75.67420196533203,ON,CA
,,,,,69.196.161.87,,,
,,,,,70.30.151.70,,,
,,,,,24.246.10.162,,,
,,,,,70.30.175.162,,,
,,,,,208.87.22.11,,,
43.76570129394531,NA,Toronto,0,70.49.230.242,70.49.230.242,-79.38349914550781,ON,CA
,,,,,205.233.125.254,,,
,,,,,174.62.149.103,,,
,,,,,65.92.76.8,,,
,,,,,64.199.185.114,,,
,,,,,99.234.154.173,,,
,,,,,74.12.222.115,,,
,,,,,184.144.148.226,,,
,,,,,96.61.91.247,,,
,,,,,142.177.70.237,,,
,,,,,65.92.76.8,,,
43.779701232910156,NA,North York,0,70.50.174.188,70.50.174.188,-79.41560363769531,ON,CA
,,,,,99.233.170.67,,,
,,,,,69.17.183.114,,,
,,,,,184.145.107.178,,,
,,,,,67.71.156.220,,,
,,,,,142.177.70.237,,,
,,,,,99.251.26.116,,,
,,,,,179.104.215.47,,,
,,,,,99.234.154.173,,,
,,,,,70.28.18.217,,,
,,,,,50.101.239.189,,,
,,,,,74.57.143.49,,,
,,,,,96.22.151.26,,,
,,,,,184.151.114.215,,,
,,,,,184.160.50.180,,,
,,,,,184.151.114.215,,,
,,,,,70.24.77.190,,,
,,,,,96.23.63.90,,,
,,,,,74.14.173.22,,,
,,,,,184.151.114.215,,,
,,,,,142.167.90.158,,,
,,,,,67.68.249.118,,,
,,,,,76.67.215.184,,,
,,,,,50.101.239.189,,,
,,,,,142.162.175.230,,,
,,,,,173.206.81.54,,,
,,,,,24.200.89.133,,,
,,,,,24.202.28.25,,,
,,,,,184.151.114.215,,,
,,,,,99.242.116.245,,,
,,,,,65.92.156.61,,,
,,,,,216.167.247.246,,,
,,,,,216.167.247.246,,,
,,,,,208.103.237.10,,,
,,,,,173.178.187.133,,,
,,,,,67.68.249.118,,,
,,,,,198.144.157.138,,,
45.52909851074219,NA,Longueuil,0,69.157.237.54,69.157.237.54,-73.4708023071289,QC,CA
,,,,,99.238.164.133,,,
,,,,,162.246.52.16,,,
,,,,,99.227.112.160,,,
,,,,,64.9.225.99,,,
,,,,,99.229.194.184,,,
,,,,,174.89.17.6,,,
,,,,,216.246.247.9,,,
46.839599609375,NA,Qu�bec,0,70.52.111.171,70.52.111.171,-71.25060272216797,QC,CA
,,,,,76.64.146.122,,,
,,,,,70.30.203.188,,,
,,,,,38.102.116.158,,,
,,,,,173.176.157.204,,,
,,,,,66.131.131.27,,,
,,,,,142.166.198.98,,,
,,,,,99.243.132.179,,,
,,,,,99.225.229.112,,,
,,,,,171.33.252.154,,,
,,,,,74.210.173.91,,,
,,,,,66.130.172.52,,,
,,,,,174.35.229.97,,,
,,,,,70.30.175.162,,,
,,,,,142.177.176.34,,,
,,,,,174.118.122.104,,,
,,,,,99.233.161.224,,,
,,,,,99.229.194.184,,,
,,,,,70.36.13.62,,,
,,,,,173.206.167.53,,,
,,,,,174.35.229.97,,,
,,,,,67.253.254.167,,,
,,,,,184.145.201.192,,,
,,,,,70.27.146.63,,,
,,,,,47.62.74.88,,,
,,,,,69.165.154.112,,,
,,,,,24.200.46.141,,,
,,,,,174.93.217.132,,,
,,,,,216.246.239.28,,,
,,,,,76.11.77.33,,,
,,,,,162.246.52.16,,,
,,,,,69.196.142.228,,,
,,,,,184.160.218.7,,,
,,,,,184.163.147.138,,,
,,,,,174.92.154.228,,,
,,,,,184.144.185.37,,,
,,,,,173.178.187.133,,,
,,,,,99.244.50.135,,,
,,,,,70.81.137.186,,,
,,,,,99.235.136.213,,,
,,,,,99.239.109.46,,,
46.08300018310547,NA,Berthierville,0,69.159.117.115,69.159.117.115,-73.18000030517578,QC,CA
,,,,,99.237.173.83,,,
,,,,,24.36.195.247,,,
,,,,,99.226.152.175,,,
,,,,,69.196.142.228,,,
,,,,,70.80.148.214,,,
,,,,,99.244.50.135,,,
,,,,,142.162.177.156,,,
,,,,,69.196.165.96,,,
,,,,,142.134.73.222,,,
,,,,,216.137.120.104,,,
,,,,,47.54.18.152,,,
,,,,,47.55.144.15,,,
,,,,,70.27.146.63,,,
,,,,,65.93.4.23,,,
,,,,,99.234.125.189,,,
45.515499114990234,NA,Montr�al,0,64.231.239.125,64.231.239.125,-73.62920379638672,QC,CA
,,,,,69.157.138.199,,,
,,,,,24.203.250.127,,,
,,,,,67.68.249.118,,,
,,,,,99.192.9.147,,,
,,,,,156.34.52.55,,,
,,,,,96.23.54.182,,,
,,,,,24.200.46.141,,,
,,,,,173.246.14.164,,,
,,,,,70.31.242.6,,,
,,,,,70.29.179.102,,,
,,,,,72.53.135.61,,,
,,,,,74.57.215.180,,,
,,,,,23.91.135.216,,,
,,,,,156.34.52.55,,,
,,,,,142.204.16.34,,,
42.93330001831055,NA,Waterford,0,142.46.246.234,142.46.246.234,-80.2833023071289,ON,CA
,,,,,192.154.148.169,,,
,,,,,174.92.189.67,,,
,,,,,69.158.120.208,,,
,,,,,24.200.214.31,,,
,,,,,63.142.161.3,,,
,,,,,142.167.95.3,,,
43.644100189208984,NA,Toronto,0,63.142.161.3,63.142.161.3,-79.38009643554688,ON,CA
,,,,,184.75.212.234,,,
,,,,,70.51.31.78,,,
,,,,,174.92.189.67,,,
,,,,,99.229.78.27,,,
,,,,,74.210.183.146,,,
,,,,,156.34.52.55,,,
,,,,,96.23.54.182,,,
,,,,,70.50.56.81,,,
,,,,,23.91.135.216,,,
,,,,,24.201.91.57,,,
,,,,,70.82.230.165,,,
,,,,,142.134.73.222,,,
,,,,,174.118.124.97,,,
,,,,,184.75.221.98,,,
,,,,,173.178.216.99,,,
,,,,,162.253.131.42,,,
,,,,,67.68.249.118,,,
,,,,,24.77.17.80,,,
,,,,,142.167.60.41,,,
,,,,,184.146.168.14,,,
,,,,,174.95.208.10,,,
,,,,,173.178.216.99,,,
,,,,,99.234.125.189,,,
,,,,,99.234.125.189,,,
,,,,,142.163.148.94,,,
,,,,,99.229.227.45,,,
,,,,,24.150.87.89,,,
,,,,,99.235.30.48,,,
,,,,,24.246.87.91,,,
,,,,,24.246.87.91,,,
,,,,,24.212.88.167,,,
,,,,,71.7.144.171,,,
,,,,,174.95.215.119,,,
,,,,,74.12.216.84,,,
,,,,,47.54.37.184,,,
,,,,,96.20.249.20,,,
,,,,,216.246.247.9,,,
,,,,,96.20.249.20,,,
,,,,,66.46.203.50,,,
,,,,,99.227.241.45,,,
,,,,,174.92.189.67,,,
,,,,,216.167.246.101,,,
,,,,,174.91.235.148,,,
,,,,,50.101.239.189,,,
,,,,,184.144.231.96,,,
,,,,,74.210.235.93,,,
,,,,,24.202.168.106,,,
,,,,,216.167.246.101,,,
,,,,,99.224.232.125,,,
,,,,,184.144.180.92,,,
,,,,,156.34.228.227,,,
,,,,,184.75.220.170,,,
,,,,,174.115.48.51,,,
45.515499114990234,NA,Montr�al,0,64.231.239.125,64.231.239.125,-73.62920379638672,QC,CA
,,,,,173.33.89.208,,,
45.515499114990234,NA,Montr�al,0,64.231.239.125,64.231.239.125,-73.62920379638672,QC,CA
,,,,,69.165.154.112,,,
,,,,,174.115.126.13,,,
,,,,,24.203.254.105,,,
,,,,,24.48.48.97,,,
,,,,,173.178.187.133,,,
,,,,,99.239.109.46,,,
,,,,,66.185.193.209,,,
46.81650161743164,NA,Qu�bec,0,69.159.174.239,69.159.174.239,-71.23600006103516,QC,CA
,,,,,70.81.110.187,,,
,,,,,99.239.109.46,,,
,,,,,24.142.28.14,,,
,,,,,96.61.89.41,,,
,,,,,99.239.109.46,,,
,,,,,184.160.251.190,,,
,,,,,67.68.249.118,,,
,,,,,184.160.70.120,,,
,,,,,67.68.249.118,,,
,,,,,184.160.114.97,,,
,,,,,99.241.168.68,,,
,,,,,99.239.109.46,,,
,,,,,99.231.38.56,,,
,,,,,70.24.199.45,,,
45.5,NA,Montr�al,0,184.107.22.106,184.107.22.106,-73.58329772949219,QC,CA
,,,,,74.58.238.67,,,
,,,,,24.200.92.8,,,
45.63180160522461,NA,Sainte-th�r�se,0,67.68.201.217,67.68.201.217,-73.82610321044922,QC,CA
,,,,,74.210.183.146,,,
,,,,,216.154.108.202,,,
,,,,,67.193.13.151,,,
,,,,,184.160.114.97,,,
,,,,,72.230.131.254,,,
,,,,,70.24.199.45,,,
,,,,,173.178.187.133,,,
,,,,,104.33.73.34,,,
,,,,,67.251.6.222,,,
,,,,,108.171.74.12,,,
,,,,,108.171.74.12,,,
,,,,,24.212.96.150,,,
,,,,,174.95.132.58,,,
45.400001525878906,NA,Sherbrooke,0,70.35.208.202,70.35.208.202,-71.9000015258789,QC,CA
,,,,,24.230.247.7,,,
45.41669845581055,NA,Ottawa,0,24.114.103.35,24.114.103.35,-75.69999694824219,ON,CA
,,,,,99.239.109.46,,,
,,,,,162.212.10.218,,,
,,,,,74.210.244.181,,,
,,,,,76.65.21.168,,,
43.599998474121094,NA,Mississauga,0,69.156.236.201,69.156.236.201,-79.6500015258789,ON,CA
,,,,,70.30.138.64,,,
,,,,,99.244.109.0,,,
,,,,,173.176.15.183,,,
,,,,,67.68.249.118,,,
,,,,,24.79.117.45,,,
,,,,,204.237.28.58,,,
,,,,,174.92.189.67,,,
,,,,,67.193.168.59,,,
,,,,,75.152.68.189,,,
,,,,,69.165.208.130,,,
,,,,,216.58.13.190,,,
,,,,,99.239.109.46,,,
,,,,,99.230.186.95,,,
,,,,,74.210.183.146,,,
,,,,,99.233.205.82,,,
,,,,,174.93.200.180,,,
,,,,,99.251.155.58,,,
,,,,,24.50.68.58,,,
,,,,,70.24.199.45,,,
,,,,,184.163.205.24,,,
,,,,,67.242.180.119,,,
45.63180160522461,NA,Sainte-th�r�se,0,70.51.42.163,70.51.42.163,-73.82610321044922,QC,CA
,,,,,99.239.109.46,,,
,,,,,70.30.106.95,,,
,,,,,76.64.244.200,,,
,,,,,67.70.112.82,,,
,,,,,99.239.109.46,,,
,,,,,24.246.51.24,,,
,,,,,142.162.50.149,,,
,,,,,24.246.51.24,,,
43.644100189208984,NA,Toronto,0,63.142.161.6,63.142.161.6,-79.38009643554688,ON,CA
,,,,,74.210.183.146,,,
,,,,,184.75.221.210,,,
,,,,,24.156.244.67,,,
45.400001525878906,NA,Vaudreuil,0,69.159.114.52,69.159.114.52,-74.0333023071289,QC,CA
,,,,,70.36.13.62,,,
28.0,AF,,0,105.111.14.248,105.111.14.248,3.0,,DZ
,,,,,142.167.181.144,,,
,,,,,24.200.54.92,,,
,,,,,142.162.214.62,,,
,,,,,47.54.72.34,,,
,,,,,99.252.138.175,,,
,,,,,47.61.30.39,,,
,,,,,70.48.180.41,,,
,,,,,47.54.72.34,,,
,,,,,99.234.125.189,,,
,,,,,69.196.135.232,,,
,,,,,96.21.118.192,,,
,,,,,64.9.225.99,,,
,,,,,24.114.87.98,,,
,,,,,99.234.125.189,,,
,,,,,142.162.214.62,,,
,,,,,5.137.112.82,,,
,,,,,99.234.125.189,,,
,,,,,142.134.216.191,,,
43.236900329589844,NA,Hamilton,0,70.52.167.57,70.52.167.57,-79.79910278320312,ON,CA
,,,,,24.137.124.160,,,
,,,,,67.255.73.9,,,
,,,,,23.91.233.151,,,
,,,,,72.224.173.248,,,
,,,,,173.178.141.39,,,
,,,,,173.177.255.25,,,
,,,,,70.29.142.206,,,
,,,,,24.224.172.14,,,
20.0,AS,,0,103.250.147.180,103.250.147.180,77.0,,IN
,,,,,173.177.255.25,,,
,,,,,24.203.250.127,,,
,,,,,74.58.52.104,,,
,,,,,70.29.142.206,,,
,,,,,24.203.250.127,,,
,,,,,74.58.52.104,,,
,,,,,74.58.161.154,,,
,,,,,24.246.12.67,,,
43.67720031738281,NA,Etobicoke,0,209.141.207.216,209.141.207.216,-79.58940124511719,ON,CA
,,,,,24.212.29.56,,,
,,,,,74.74.173.215,,,
,,,,,67.68.249.118,,,
,,,,,69.165.185.19,,,
,,,,,70.82.79.66,,,
,,,,,24.122.4.2,,,
,,,,,96.20.250.146,,,
,,,,,156.34.188.96,,,
,,,,,103.224.131.46,,,
,,,,,151.249.229.109,,,
,,,,,174.116.112.223,,,
,,,,,216.221.62.146,,,
,,,,,174.116.112.223,,,
,,,,,67.68.249.118,,,
,,,,,216.221.35.25,,,
,,,,,76.71.166.162,,,
45.01490020751953,NA,Cornwall,0,64.228.154.56,64.228.154.56,-74.72789764404297,ON,CA
45.01490020751953,NA,Cornwall,0,64.228.154.56,64.228.154.56,-74.72789764404297,ON,CA
,,,,,96.23.31.8,,,
,,,,,76.71.166.162,,,
43.66669845581055,NA,Toronto,0,24.114.68.245,24.114.68.245,-79.41670227050781,ON,CA
,,,,,69.165.249.205,,,
,,,,,135.0.90.50,,,
,,,,,216.104.126.24,,,
,,,,,142.217.51.171,,,
,,,,,184.175.45.21,,,
,,,,,70.26.76.131,,,
,,,,,70.26.76.131,,,
,,,,,108.162.150.150,,,
,,,,,74.210.173.91,,,
,,,,,67.68.249.118,,,
,,,,,64.9.225.99,,,
,,,,,174.35.228.205,,,
45.49879837036133,NA,Montr�al,0,65.92.185.27,65.92.185.27,-73.64420318603516,QC,CA
,,,,,99.253.38.204,,,
,,,,,99.251.114.206,,,
,,,,,142.217.170.200,,,
,,,,,47.67.234.96,,,
,,,,,24.48.49.119,,,
43.434600830078125,NA,Kitchener,0,70.25.7.47,70.25.7.47,-80.45320129394531,ON,CA
60.0,EU,,0,5.141.226.135,5.141.226.135,100.0,,RU
,,,,,24.48.49.119,,,
,,,,,47.61.30.39,,,
,,,,,142.134.21.75,,,
,,,,,24.114.49.169,,,
,,,,,64.229.56.85,,,
,,,,,69.157.138.199,,,
,,,,,173.177.139.233,,,
44.27629852294922,NA,Peterborough,0,209.42.123.43,209.42.123.43,-78.31300354003906,ON,CA
,,,,,99.253.38.204,,,
,,,,,199.7.156.134,,,
,,,,,24.114.49.169,,,
58.0,EU,Perm,0,5.141.229.174,5.141.229.174,56.25,90,RU
,,,,,72.53.124.226,,,
,,,,,24.212.88.167,,,
,,,,,199.7.156.134,,,
,,,,,5.137.63.68,,,
,,,,,99.246.116.121,,,
,,,,,24.49.252.225,,,
,,,,,65.95.12.211,,,
,,,,,67.68.249.118,,,
,,,,,70.55.123.129,,,
,,,,,72.38.53.222,,,
,,,,,69.196.169.144,,,
,,,,,74.120.54.229,,,
,,,,,205.211.23.244,,,
,,,,,142.134.27.71,,,
,,,,,96.20.91.89,,,
,,,,,24.226.139.183,,,
,,,,,24.49.252.225,,,
,,,,,173.178.239.70,,,
,,,,,99.245.242.159,,,
,,,,,96.30.165.254,,,
,,,,,67.68.249.118,,,
,,,,,72.141.72.163,,,
,,,,,24.203.250.127,,,
,,,,,70.83.9.83,,,
43.76850128173828,NA,Toronto,0,135.0.184.218,135.0.184.218,-79.3583984375,ON,CA
,,,,,135.19.65.242,,,
,,,,,96.30.165.254,,,
,,,,,75.152.82.73,,,
,,,,,5.144.97.47,,,
,,,,,69.158.88.82,,,
,,,,,70.55.41.255,,,
,,,,,205.211.52.163,,,
,,,,,72.39.11.146,,,
,,,,,76.64.111.113,,,
,,,,,50.100.39.87,,,
45.63180160522461,NA,Sainte-th�r�se,0,67.68.201.145,67.68.201.145,-73.82610321044922,QC,CA
,,,,,76.71.219.225,,,
,,,,,5.228.2.240,,,
,,,,,24.218.41.172,,,
,,,,,76.75.113.225,,,
,,,,,64.9.225.99,,,
,,,,,67.68.99.16,,,
45.63180160522461,NA,Sainte-th�r�se,0,67.68.201.145,67.68.201.145,-73.82610321044922,QC,CA
48.31330108642578,NA,La Baie,0,24.231.2.6,24.231.2.6,-70.85569763183594,QC,CA
,,,,,74.12.59.41,,,
,,,,,47.67.234.96,,,
,,,,,67.68.249.118,,,
,,,,,99.246.39.195,,,
,,,,,184.75.210.42,,,
,,,,,179.153.126.195,,,
,,,,,74.12.59.41,,,
,,,,,173.177.126.206,,,
,,,,,67.193.96.145,,,
,,,,,74.12.59.41,,,
,,,,,99.229.112.129,,,
,,,,,184.148.252.163,,,
,,,,,208.114.155.27,,,
,,,,,99.239.228.233,,,
,,,,,24.89.231.141,,,
,,,,,24.212.96.150,,,
44.485801696777344,NA,Lancaster,500,199.21.100.4,199.21.100.4,-71.5447998046875,NH,US
,,,,,99.229.112.129,,,
,,,,,47.63.186.83,,,
,,,,,24.203.254.105,,,
,,,,,99.239.228.233,,,
,,,,,174.118.7.164,,,
,,,,,184.163.149.19,,,
,,,,,24.203.72.85,,,
,,,,,199.167.111.186,,,
,,,,,24.122.23.45,,,
,,,,,70.26.47.61,,,
,,,,,64.187.188.130,,,
45.63180160522461,NA,Sainte-th�r�se,0,67.68.201.145,67.68.201.145,-73.82610321044922,QC,CA
,,,,,24.212.88.167,,,
,,,,,99.237.144.91,,,
,,,,,67.204.241.175,,,
,,,,,205.211.52.163,,,
,,,,,66.252.34.5,,,
,,,,,76.75.88.219,,,
,,,,,66.130.94.27,,,
,,,,,67.68.249.118,,,
,,,,,198.254.159.68,,,
,,,,,71.7.228.180,,,
,,,,,70.55.41.255,,,
,,,,,70.27.84.145,,,
,,,,,67.204.241.175,,,
,,,,,135.0.90.50,,,
,,,,,24.204.194.106,,,
,,,,,67.68.249.118,,,
,,,,,96.127.249.136,,,
,,,,,99.245.228.179,,,
,,,,,24.224.215.163,,,
,,,,,67.193.127.38,,,
,,,,,98.142.251.21,,,
,,,,,74.12.59.41,,,
,,,,,47.55.43.20,,,
,,,,,47.55.92.33,,,
,,,,,96.20.58.158,,,
,,,,,174.93.200.180,,,
,,,,,24.200.141.138,,,
,,,,,24.212.88.167,,,
,,,,,108.59.67.66,,,
,,,,,75.154.167.57,,,
,,,,,24.114.255.89,,,
,,,,,70.80.119.26,,,
,,,,,99.230.34.209,,,
,,,,,207.134.217.182,,,
,,,,,65.93.200.243,,,
43.932701110839844,NA,King City,0,24.138.112.173,24.138.112.173,-79.5103988647461,ON,CA
,,,,,76.71.166.162,,,
,,,,,70.55.41.255,,,
,,,,,74.75.217.63,,,
,,,,,74.57.34.161,,,
,,,,,66.187.117.93,,,
,,,,,108.175.90.144,,,
,,,,,108.59.71.167,,,
,,,,,76.69.245.207,,,
,,,,,105.236.86.42,,,
,,,,,174.119.50.22,,,
,,,,,24.230.213.168,,,
,,,,,108.175.90.144,,,
,,,,,216.13.14.210,,,
,,,,,99.226.104.241,,,
,,,,,173.176.53.92,,,
,,,,,173.179.129.232,,,
,,,,,205.151.118.74,,,
,,,,,99.253.38.204,,,
,,,,,135.19.116.62,,,
,,,,,70.27.186.23,,,
,,,,,209.44.109.27,,,
,,,,,198.144.157.138,,,
,,,,,174.119.148.162,,,
,,,,,174.93.200.180,,,
,,,,,74.56.235.13,,,
,,,,,24.246.68.166,,,
,,,,,174.91.63.80,,,
,,,,,47.55.25.164,,,
,,,,,105.237.154.229,,,
,,,,,184.151.190.97,,,
,,,,,74.210.139.213,,,
,,,,,69.70.152.162,,,
,,,,,174.116.120.83,,,
,,,,,142.68.70.175,,,
,,,,,74.75.217.63,,,
43.654300689697266,NA,Toronto,0,141.117.116.196,141.117.116.196,-79.37960052490234,ON,CA
45.27880096435547,NA,Valleyfield,0,69.156.17.211,69.156.17.211,-74.14219665527344,QC,CA
,,,,,67.193.133.217,,,
,,,,,99.240.215.87,,,
,,,,,64.56.225.183,,,
,,,,,47.61.152.225,,,
,,,,,67.193.100.212,,,
,,,,,24.142.46.242,,,
,,,,,99.227.128.74,,,
30.0,AS,,0,103.20.3.163,103.20.3.163,70.0,,PK
,,,,,174.93.200.180,,,
,,,,,184.163.139.195,,,
,,,,,24.202.7.169,,,
43.22850036621094,NA,Rochester,538,50.48.154.91,50.48.154.91,-77.65579986572266,NY,US
,,,,,96.20.91.89,,,
-12.050000190734863,SA,Lima,0,181.66.228.105,181.66.228.105,-77.05000305175781,15,PE
,,,,,70.31.6.158,,,
,,,,,174.93.200.180,,,
,,,,,135.0.90.50,,,
,,,,,99.248.82.153,,,
,,,,,174.94.13.219,,,
,,,,,199.59.77.105,,,
,,,,,209.171.172.62,,,
,,,,,70.29.122.252,,,
,,,,,70.83.90.111,,,
,,,,,207.134.25.114,,,
,,,,,96.23.247.22,,,
,,,,,47.54.246.59,,,
,,,,,74.59.39.92,,,
,,,,,69.54.0.198,,,
,,,,,216.154.95.76,,,
,,,,,71.241.206.62,,,
,,,,,96.23.247.22,,,
45.5078010559082,NA,Montr�al,0,69.159.115.32,69.159.115.32,-73.58039855957031,QC,CA
,,,,,67.68.249.118,,,
45.494998931884766,NA,Gatineau,0,67.68.167.37,67.68.167.37,-75.58830261230469,QC,CA
,,,,,70.16.98.44,,,
48.38330078125,NA,Grande-rivi�re,0,209.104.108.85,209.104.108.85,-64.5,QC,CA
,,,,,142.166.188.65,,,
,,,,,72.53.133.210,,,
,,,,,74.51.56.93,,,
,,,,,96.23.247.22,,,
,,,,,96.23.247.22,,,
,,,,,207.134.220.153,,,
,,,,,76.178.221.144,,,
,,,,,24.200.77.94,,,
,,,,,142.134.204.237,,,
,,,,,64.231.233.53,,,
,,,,,99.246.163.102,,,
,,,,,69.156.60.249,,,
,,,,,47.55.198.138,,,
,,,,,24.246.68.166,,,
,,,,,99.228.181.248,,,
,,,,,107.138.89.88,,,
,,,,,76.64.181.202,,,
,,,,,24.49.252.225,,,
,,,,,66.130.253.76,,,
,,,,,174.92.189.67,,,
,,,,,174.92.189.67,,,
,,,,,70.29.88.195,,,
,,,,,74.14.203.174,,,
,,,,,108.175.89.209,,,
28.0,AF,,0,105.111.9.100,105.111.9.100,3.0,,DZ
,,,,,24.49.252.225,,,
,,,,,24.122.209.75,,,
,,,,,70.81.253.33,,,
,,,,,142.167.207.9,,,
,,,,,76.64.181.202,,,
,,,,,24.201.245.130,,,
,,,,,76.69.182.57,,,
,,,,,70.36.13.62,,,
,,,,,129.21.116.178,,,
,,,,,99.253.38.204,,,
,,,,,99.253.38.204,,,
,,,,,70.16.218.79,,,
,,,,,216.113.53.51,,,
,,,,,184.163.45.233,,,
,,,,,24.176.136.121,,,
,,,,,47.63.135.43,,,
,,,,,207.134.25.114,,,
,,,,,74.56.241.64,,,
,,,,,99.247.151.5,,,
45.500301361083984,NA,Montr�al,0,205.204.88.172,205.204.88.172,-73.56210327148438,QC,CA
,,,,,74.56.241.64,,,
42.315799713134766,NA,Windsor,0,135.0.102.85,135.0.102.85,-83.05680084228516,ON,CA
,,,,,142.68.3.121,,,
,,,,,174.116.248.64,,,
,,,,,99.231.76.24,,,
,,,,,47.63.248.200,,,
,,,,,99.231.76.24,,,
,,,,,142.163.135.110,,,
,,,,,47.55.242.80,,,
,,,,,173.206.145.198,,,
43.66669845581055,NA,Toronto,0,64.250.88.34,64.250.88.34,-79.41670227050781,ON,CA
,,,,,24.203.143.15,,,
,,,,,99.224.127.152,,,
,,,,,209.171.172.62,,,
,,,,,67.68.249.118,,,
,,,,,173.206.145.198,,,
,,,,,47.62.44.223,,,
,,,,,179.185.1.182,,,
,,,,,96.127.244.27,,,
,,,,,65.92.156.61,,,
,,,,,70.29.235.213,,,
,,,,,71.19.182.198,,,
,,,,,24.246.43.202,,,
,,,,,71.19.182.198,,,
,,,,,135.19.58.124,,,
,,,,,24.122.27.193,,,
45.5,NA,Montr�al,0,67.68.130.59,67.68.130.59,-73.58329772949219,QC,CA
,,,,,70.36.13.62,,,
,,,,,74.78.180.243,,,
,,,,,104.129.109.79,,,
,,,,,184.162.122.222,,,
,,,,,142.162.25.91,,,
,,,,,199.19.94.126,,,
,,,,,47.61.30.39,,,
,,,,,184.145.109.95,,,
43.78820037841797,NA,Scarborough,0,64.228.217.150,64.228.217.150,-79.19110107421875,ON,CA
,,,,,24.222.103.49,,,
,,,,,47.55.90.52,,,
,,,,,24.201.245.130,,,
,,,,,174.92.189.67,,,
,,,,,174.92.189.67,,,
,,,,,74.14.203.174,,,
,,,,,179.212.9.126,,,
,,,,,67.68.249.118,,,
,,,,,24.203.250.127,,,
,,,,,174.92.189.67,,,
,,,,,99.228.181.248,,,
,,,,,24.49.252.225,,,
,,,,,192.226.193.59,,,
24.0,AS,,0,103.19.252.82,103.19.252.82,90.0,,BD
,,,,,142.162.174.56,,,
