connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_continent_code,connection_spec_client_geolocation_city,connection_spec_client_geolocation_metro_code,connection_spec_client_ip,web100_log_entry_connection_spec_remote_ip,connection_spec_client_geolocation_longitude,connection_spec_client_geolocation_region,connection_spec_client_geolocation_country_code
,,,,,104.51.144.244,,,
,,,,,71.198.144.230,,,
,,,,,71.41.214.178,,,
,,,,,98.255.36.236,,,
,,,,,66.91.229.75,,,
,,,,,71.198.144.230,,,
,,,,,71.198.144.230,,,
,,,,,66.91.229.75,,,
,,,,,68.98.211.167,,,
,,,,,71.198.144.230,,,
,,,,,72.16.214.104,,,
,,,,,71.198.144.230,,,
,,,,,173.165.51.37,,,
,,,,,69.181.197.178,,,
,,,,,71.198.144.230,,,
,,,,,71.198.144.230,,,
,,,,,50.58.32.34,,,
,,,,,71.198.144.230,,,
,,,,,71.198.144.230,,,
40.408599853515625,EU,Madrid,0,5.154.126.60,5.154.126.60,-3.692199945449829,29,ES
33.60530090332031,NA,Laguna Hills,803,209.232.147.130,209.232.147.130,-117.71730041503906,CA,US
,,,,,71.198.144.230,,,
,,,,,75.140.106.200,,,
51.0,EU,,0,46.115.24.51,46.115.24.51,9.0,,DE
,,,,,79.176.129.186,,,
,,,,,69.181.125.228,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,201.143.126.202,,,
,,,,,76.105.16.191,,,
,,,,,75.54.128.208,,,
,,,,,73.189.210.145,,,
,,,,,24.230.155.162,,,
,,,,,99.100.208.17,,,
,,,,,67.182.21.237,,,
,,,,,98.210.114.217,,,
,,,,,67.180.33.33,,,
,,,,,70.193.20.186,,,
39.05289840698242,NA,Yuba City,862,73.41.21.49,73.41.21.49,-121.73290252685547,CA,US
,,,,,67.164.94.16,,,
,,,,,72.223.89.37,,,
,,,,,99.119.15.16,,,
,,,,,64.134.153.206,,,
,,,,,179.236.144.125,,,
,,,,,64.124.28.151,,,
,,,,,72.223.89.37,,,
,,,,,71.195.108.171,,,
,,,,,12.159.58.21,,,
,,,,,98.217.27.142,,,
,,,,,189.245.162.249,,,
,,,,,70.170.83.90,,,
,,,,,184.12.243.249,,,
,,,,,67.181.224.127,,,
,,,,,67.180.131.238,,,
,,,,,75.141.235.72,,,
,,,,,73.185.112.179,,,
,,,,,205.157.148.206,,,
,,,,,66.56.198.191,,,
,,,,,67.169.4.168,,,
,,,,,24.130.90.41,,,
,,,,,64.134.153.206,,,
,,,,,67.169.4.168,,,
,,,,,73.185.112.179,,,
,,,,,73.185.112.179,,,
,,,,,173.51.221.216,,,
,,,,,70.43.163.78,,,
,,,,,92.234.225.160,,,
42.81380081176758,EU,Nakhodka,0,217.150.72.2,217.150.72.2,132.87350463867188,59,RU
,,,,,24.6.16.162,,,
,,,,,179.43.148.98,,,
,,,,,70.95.189.61,,,
,,,,,75.95.208.104,,,
,,,,,174.62.100.160,,,
,,,,,67.169.46.132,,,
,,,,,162.253.131.234,,,
,,,,,49.181.229.232,,,
,,,,,113.197.161.133,,,
,,,,,70.95.189.61,,,
,,,,,187.39.231.251,,,
,,,,,76.94.127.235,,,
,,,,,76.93.214.76,,,
,,,,,69.128.150.142,,,
,,,,,184.53.41.193,,,
,,,,,98.234.226.83,,,
,,,,,66.173.42.86,,,
,,,,,68.230.28.147,,,
,,,,,71.105.113.199,,,
,,,,,69.95.69.18,,,
,,,,,98.207.175.82,,,
,,,,,76.244.44.138,,,
,,,,,76.14.35.119,,,
,,,,,66.233.133.235,,,
,,,,,98.255.13.206,,,
,,,,,98.210.160.19,,,
,,,,,198.91.134.81,,,
,,,,,99.64.170.27,,,
,,,,,99.64.170.27,,,
,,,,,107.3.180.75,,,
,,,,,98.210.160.19,,,
,,,,,66.233.133.235,,,
,,,,,67.181.137.127,,,
33.984901428222656,NA,Columbia,546,162.242.1.33,162.242.1.33,-81.0250015258789,SC,US
,,,,,67.180.34.132,,,
,,,,,70.176.43.86,,,
,,,,,75.25.128.203,,,
,,,,,50.131.129.221,,,
,,,,,205.155.141.7,,,
,,,,,63.248.186.64,,,
,,,,,50.161.199.69,,,
37.774898529052734,NA,San Francisco,807,50.141.83.10,50.141.83.10,-122.41940307617188,CA,US
,,,,,70.43.163.78,,,
,,,,,64.129.137.178,,,
,,,,,24.197.33.198,,,
,,,,,72.253.115.134,,,
,,,,,67.169.26.195,,,
,,,,,67.169.26.195,,,
,,,,,66.214.121.65,,,
,,,,,67.169.26.195,,,
,,,,,73.41.188.226,,,
,,,,,66.81.18.194,,,
,,,,,71.198.95.162,,,
,,,,,69.178.223.132,,,
,,,,,173.75.108.161,,,
37.86579895019531,NA,Berkeley,807,108.205.50.80,108.205.50.80,-122.2750015258789,CA,US
,,,,,66.173.31.211,,,
,,,,,74.95.100.10,,,
,,,,,64.30.106.168,,,
,,,,,108.225.63.60,,,
,,,,,165.234.180.54,,,
,,,,,67.59.199.98,,,
,,,,,71.137.200.123,,,
,,,,,179.192.162.76,,,
,,,,,108.255.204.210,,,
,,,,,209.243.8.14,,,
,,,,,108.255.204.210,,,
,,,,,107.212.0.17,,,
,,,,,209.115.181.5,,,
,,,,,24.111.72.122,,,
,,,,,173.75.108.161,,,
,,,,,166.170.36.13,,,
,,,,,74.142.75.106,,,
,,,,,71.9.138.46,,,
,,,,,67.226.164.179,,,
,,,,,173.58.100.24,,,
,,,,,165.234.184.59,,,
,,,,,1.115.195.101,,,
,,,,,24.180.1.90,,,
,,,,,67.182.89.213,,,
,,,,,165.234.184.59,,,
,,,,,63.227.235.49,,,
,,,,,64.85.241.37,,,
,,,,,68.69.234.190,,,
,,,,,93.50.137.109,,,
,,,,,165.234.182.71,,,
,,,,,162.253.128.177,,,
,,,,,165.234.180.46,,,
,,,,,24.172.192.126,,,
,,,,,168.215.61.52,,,
,,,,,75.101.60.155,,,
,,,,,74.218.212.194,,,
,,,,,71.9.138.46,,,
,,,,,66.161.250.250,,,
,,,,,71.9.138.46,,,
,,,,,209.243.25.164,,,
,,,,,63.225.219.204,,,
,,,,,50.89.242.135,,,
,,,,,97.68.10.206,,,
,,,,,66.83.84.30,,,
,,,,,220.233.89.191,,,
,,,,,71.238.75.155,,,
,,,,,177.192.169.95,,,
,,,,,66.173.92.154,,,
,,,,,71.101.221.122,,,
26.574499130249023,NA,Cape Coral,571,162.252.127.242,162.252.127.242,-81.94380187988281,FL,US
39.5349006652832,NA,Sparks,811,12.6.180.130,12.6.180.130,-119.75270080566406,NV,US
,,,,,162.253.128.173,,,
,,,,,172.56.39.184,,,
,,,,,173.8.139.142,,,
,,,,,120.148.54.202,,,
,,,,,180.216.19.145,,,
,,,,,66.87.118.4,,,
,,,,,67.181.147.163,,,
,,,,,66.87.118.4,,,
,,,,,98.210.127.187,,,
,,,,,108.233.148.9,,,
31.04560089111328,AS,Shanghai,0,202.120.52.10,202.120.52.10,121.39969635009766,23,CN
,,,,,58.106.129.21,,,
,,,,,97.94.152.91,,,
,,,,,162.219.176.66,,,
,,,,,76.102.34.189,,,
,,,,,5.254.135.161,,,
,,,,,50.8.179.219,,,
,,,,,174.135.116.14,,,
,,,,,66.205.141.143,,,
,,,,,183.87.243.87,,,
38.9370002746582,NA,Lincoln,862,209.65.245.41,209.65.245.41,-121.25189971923828,CA,US
,,,,,67.188.215.190,,,
,,,,,162.253.129.18,,,
20.0,AS,,0,116.203.233.226,116.203.233.226,77.0,,IN
,,,,,67.182.19.187,,,
,,,,,201.8.15.138,,,
,,,,,96.61.122.26,,,
,,,,,76.102.123.73,,,
,,,,,71.92.237.26,,,
37.71860122680664,NA,Dublin,807,24.5.203.224,24.5.203.224,-121.91639709472656,CA,US
,,,,,71.92.237.26,,,
,,,,,50.131.251.36,,,
,,,,,70.25.63.22,,,
,,,,,98.207.2.77,,,
,,,,,24.252.8.24,,,
,,,,,108.77.238.128,,,
,,,,,71.202.220.37,,,
,,,,,71.202.220.37,,,
,,,,,71.146.69.160,,,
,,,,,71.202.220.37,,,
37.429901123046875,NA,San Jose,807,98.207.128.54,98.207.128.54,-121.7782974243164,CA,US
,,,,,73.185.2.236,,,
,,,,,105.184.229.48,,,
,,,,,73.185.2.236,,,
,,,,,98.177.146.32,,,
,,,,,98.207.240.178,,,
,,,,,72.253.206.170,,,
,,,,,67.45.106.164,,,
,,,,,75.57.13.214,,,
,,,,,98.207.240.178,,,
,,,,,98.207.240.178,,,
,,,,,98.207.216.139,,,
,,,,,137.63.72.98,,,
20.0,AS,,0,59.93.134.191,59.93.134.191,77.0,,IN
,,,,,98.207.216.139,,,
17.37529945373535,AS,Hyderabad,0,103.242.154.131,103.242.154.131,78.47440338134766,02,IN
,,,,,98.207.240.178,,,
20.0,AS,,0,59.93.134.191,59.93.134.191,77.0,,IN
,,,,,75.57.13.214,,,
,,,,,75.145.42.17,,,
,,,,,98.175.132.114,,,
,,,,,173.165.194.61,,,
,,,,,24.205.209.132,,,
,,,,,199.216.81.20,,,
,,,,,76.126.145.69,,,
,,,,,98.114.122.31,,,
,,,,,69.178.163.98,,,
,,,,,209.44.109.122,,,
,,,,,98.234.105.30,,,
38.41659927368164,NA,Vacaville,862,38.102.47.186,38.102.47.186,-122.01010131835938,CA,US
,,,,,69.105.32.170,,,
,,,,,67.127.57.130,,,
,,,,,76.102.198.157,,,
,,,,,112.208.162.143,,,
,,,,,73.2.120.69,,,
,,,,,71.22.47.250,,,
,,,,,71.93.229.228,,,
,,,,,50.174.214.28,,,
,,,,,208.72.142.79,,,
,,,,,75.18.252.176,,,
,,,,,208.72.142.79,,,
47.502601623535156,EU,Volgodonsk,0,5.149.147.101,5.149.147.101,42.23500061035156,61,RU
,,,,,24.23.191.80,,,
,,,,,108.234.251.29,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,107.196.96.186,,,
,,,,,65.78.174.173,,,
28.0,AF,,0,105.101.122.130,105.101.122.130,3.0,,DZ
,,,,,67.187.150.31,,,
,,,,,67.187.142.93,,,
3.093400001525879,AS,Kuala Lumpur,0,175.137.171.30,175.137.171.30,101.67939758300781,14,MY
,,,,,50.163.194.39,,,
,,,,,67.161.7.220,,,
38.0,NA,,0,65.243.45.100,65.243.45.100,-97.0,,US
,,,,,108.219.38.238,,,
,,,,,76.94.11.140,,,
13.08329963684082,AS,Chennai,0,117.193.7.109,117.193.7.109,80.2833023071289,25,IN
,,,,,174.50.170.231,,,
,,,,,71.92.165.185,,,
,,,,,76.94.11.140,,,
60.0,EU,,0,176.124.121.204,176.124.121.204,100.0,,RU
,,,,,98.242.5.217,,,
,,,,,24.182.241.58,,,
,,,,,173.8.116.101,,,
55.75199890136719,EU,Moscow,0,188.123.230.176,188.123.230.176,37.6150016784668,48,RU
,,,,,216.228.30.147,,,
,,,,,71.22.132.119,,,
,,,,,207.255.27.192,,,
,,,,,75.18.240.125,,,
,,,,,206.162.235.219,,,
,,,,,67.181.53.129,,,
-34.60329818725586,SA,Buenos Aires,0,190.216.77.106,190.216.77.106,-58.38159942626953,07,AR
,,,,,50.79.3.29,,,
-29.0,AF,,0,196.26.13.21,196.26.13.21,24.0,,ZA
,,,,,76.176.7.81,,,
43.98509979248047,NA,Cobourg,0,204.101.124.18,204.101.124.18,-78.16210174560547,ON,CA
,,,,,50.131.44.67,,,
,,,,,75.18.252.176,,,
,,,,,72.234.47.254,,,
,,,,,67.181.125.49,,,
,,,,,64.134.124.184,,,
38.35070037841797,NA,Vacaville,862,71.198.64.38,71.198.64.38,-121.93260192871094,CA,US
,,,,,71.84.133.62,,,
37.515499114990234,NA,Fremont,807,66.220.20.60,66.220.20.60,-121.89620208740234,CA,US
,,,,,24.5.40.110,,,
,,,,,72.234.47.254,,,
,,,,,192.77.237.90,,,
,,,,,192.77.237.90,,,
,,,,,97.126.255.178,,,
38.82509994506836,NA,O Fallon,609,199.227.143.82,199.227.143.82,-90.72889709472656,MO,US
,,,,,99.27.92.102,,,
,,,,,173.209.211.208,,,
,,,,,24.7.115.74,,,
,,,,,98.207.5.67,,,
13.0,AS,,0,121.54.54.42,121.54.54.42,122.0,,PH
60.0,EU,,0,176.126.54.59,176.126.54.59,100.0,,RU
,,,,,68.189.134.91,,,
60.0,EU,,0,83.149.44.1,83.149.44.1,100.0,,RU
,,,,,108.203.13.115,,,
60.0,EU,,0,176.126.54.59,176.126.54.59,100.0,,RU
,,,,,98.255.116.64,,,
13.0,AS,,0,121.54.58.139,121.54.58.139,122.0,,PH
,,,,,108.203.13.115,,,
,,,,,68.189.134.91,,,
,,,,,89.105.248.95,,,
60.0,EU,,0,83.149.44.1,83.149.44.1,100.0,,RU
14.600000381469727,AS,San Juan,0,112.198.77.248,112.198.77.248,121.0333023071289,D9,PH
,,,,,76.20.42.80,,,
,,,,,98.210.204.68,,,
,,,,,67.166.136.238,,,
,,,,,75.37.15.22,,,
,,,,,71.198.163.94,,,
,,,,,24.130.109.127,,,
,,,,,24.205.101.29,,,
,,,,,67.166.136.238,,,
,,,,,67.181.27.216,,,
,,,,,24.205.101.29,,,
34.007999420166016,AS,Peshawar,0,182.185.80.69,182.185.80.69,71.57849884033203,03,PK
,,,,,24.171.135.20,,,
,,,,,108.207.92.53,,,
,,,,,72.201.8.58,,,
,,,,,108.69.128.105,,,
,,,,,98.255.220.111,,,
,,,,,204.16.142.10,,,
,,,,,184.75.221.10,,,
,,,,,181.28.114.18,,,
,,,,,50.185.166.17,,,
,,,,,181.28.114.18,,,
,,,,,50.185.166.17,,,
,,,,,98.207.72.162,,,
,,,,,71.197.127.159,,,
44.630699157714844,NA,Lakeville,613,173.84.252.74,173.84.252.74,-93.30339813232422,MN,US
,,,,,23.251.204.218,,,
,,,,,98.207.72.162,,,
42.51029968261719,NA,Eaton Rapids,551,69.89.122.234,69.89.122.234,-84.6636962890625,MI,US
,,,,,208.105.206.9,,,
,,,,,50.77.206.69,,,
,,,,,98.242.56.236,,,
24.65369987487793,AS,Riyadh,0,94.99.89.173,94.99.89.173,46.7151985168457,10,SA
,,,,,91.240.190.216,,,
,,,,,184.177.2.41,,,
,,,,,108.80.68.105,,,
,,,,,166.170.42.240,,,
,,,,,91.240.190.216,,,
,,,,,99.117.96.189,,,
,,,,,67.181.118.206,,,
,,,,,114.77.185.4,,,
,,,,,99.18.109.135,,,
,,,,,108.217.166.136,,,
,,,,,96.53.178.215,,,
,,,,,98.118.92.203,,,
,,,,,98.248.46.45,,,
,,,,,76.217.152.44,,,
37.5984992980957,AS,Seoul,0,182.230.135.76,182.230.135.76,126.97830200195312,11,KR
,,,,,216.106.8.195,,,
,,,,,97.86.88.194,,,
,,,,,69.38.87.26,,,
,,,,,216.195.98.242,,,
,,,,,190.39.182.246,,,
,,,,,162.237.74.215,,,
,,,,,71.195.198.125,,,
37.69649887084961,NA,Castro Valley,807,50.185.128.44,50.185.128.44,-122.01609802246094,CA,US
33.91669845581055,NA,Brea,803,69.198.203.130,69.198.203.130,-117.90010070800781,CA,US
,,,,,184.75.213.122,,,
,,,,,65.50.222.225,,,
,,,,,162.237.74.215,,,
,,,,,65.50.222.225,,,
,,,,,65.50.222.225,,,
,,,,,75.141.225.89,,,
,,,,,67.181.224.127,,,
,,,,,65.50.222.225,,,
,,,,,76.173.84.192,,,
,,,,,99.27.88.180,,,
,,,,,66.173.31.211,,,
,,,,,162.219.179.112,,,
,,,,,165.234.180.46,,,
,,,,,74.95.100.10,,,
37.27220153808594,NA,San Jose,807,71.202.132.147,71.202.132.147,-121.84359741210938,CA,US
,,,,,165.234.180.54,,,
,,,,,24.111.72.122,,,
,,,,,74.45.179.54,,,
,,,,,75.149.145.162,,,
,,,,,67.182.160.244,,,
62.0,EU,,0,178.73.196.247,178.73.196.247,15.0,,SE
,,,,,67.169.171.193,,,
,,,,,184.75.212.226,,,
,,,,,165.234.180.46,,,
,,,,,71.101.221.122,,,
,,,,,68.69.234.190,,,
,,,,,74.95.100.10,,,
,,,,,162.219.179.93,,,
,,,,,184.75.212.226,,,
23.11669921875,AS,Guangzhou,0,183.24.135.87,183.24.135.87,113.25,30,CN
,,,,,75.149.144.172,,,
,,,,,75.149.145.162,,,
,,,,,71.16.7.18,,,
,,,,,209.243.8.14,,,
,,,,,162.253.129.194,,,
,,,,,209.243.25.164,,,
,,,,,69.178.223.132,,,
,,,,,66.173.31.211,,,
,,,,,69.176.228.236,,,
34.007999420166016,AS,Peshawar,0,182.185.75.74,182.185.75.74,71.57849884033203,03,PK
,,,,,66.163.146.20,,,
60.0,NA,,0,207.35.72.82,207.35.72.82,-95.0,,CA
,,,,,184.175.154.227,,,
,,,,,165.234.182.71,,,
,,,,,24.111.72.122,,,
,,,,,2.132.181.25,,,
,,,,,69.178.223.132,,,
,,,,,209.255.109.114,,,
,,,,,71.199.63.137,,,
,,,,,66.173.31.211,,,
,,,,,165.234.100.69,,,
,,,,,66.135.119.217,,,
,,,,,66.173.31.211,,,
,,,,,177.188.79.17,,,
,,,,,74.95.100.10,,,
,,,,,165.234.180.46,,,
,,,,,209.243.8.14,,,
,,,,,165.234.182.166,,,
,,,,,24.111.72.122,,,
,,,,,98.245.33.104,,,
,,,,,165.234.184.59,,,
39.802799224853516,NA,Arvada,751,209.63.219.203,209.63.219.203,-105.0875015258789,CO,US
,,,,,104.53.178.164,,,
,,,,,68.69.234.190,,,
60.0,EU,,0,5.141.192.46,5.141.192.46,100.0,,RU
,,,,,104.53.178.164,,,
36.64780044555664,NA,Salinas,828,24.6.14.201,24.6.14.201,-121.62590026855469,CA,US
,,,,,165.234.180.46,,,
,,,,,76.102.52.177,,,
,,,,,76.177.218.68,,,
,,,,,165.234.182.166,,,
,,,,,165.234.182.71,,,
,,,,,66.163.146.20,,,
,,,,,165.234.180.54,,,
,,,,,74.95.100.10,,,
,,,,,165.234.100.69,,,
60.0,EU,,0,5.141.194.49,5.141.194.49,100.0,,RU
,,,,,209.243.8.14,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,5.187.37.48,,,
,,,,,165.234.180.46,,,
,,,,,87.83.147.18,,,
,,,,,75.149.34.81,,,
,,,,,76.14.113.25,,,
29.369699478149414,AS,Kuwait,0,94.29.190.166,94.29.190.166,47.97829818725586,02,KW
,,,,,105.237.44.164,,,
,,,,,96.41.62.218,,,
32.81949996948242,NA,Mesquite,623,216.201.221.218,216.201.221.218,-96.63379669189453,TX,US
62.0,EU,,0,193.235.73.195,193.235.73.195,15.0,,SE
42.83330154418945,EU,,0,217.26.80.218,217.26.80.218,12.83329963684082,,IT
,,,,,216.16.215.121,,,
,,,,,50.84.139.115,,,
,,,,,173.160.124.9,,,
42.83330154418945,EU,,0,217.26.80.218,217.26.80.218,12.83329963684082,,IT
,,,,,115.126.173.254,,,
,,,,,72.25.118.51,,,
,,,,,98.160.236.28,,,
,,,,,70.173.230.217,,,
,,,,,69.181.17.178,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,70.162.81.18,,,
,,,,,179.199.20.11,,,
,,,,,98.224.75.9,,,
,,,,,67.164.218.128,,,
,,,,,50.131.168.73,,,
35.0,AS,,0,120.237.67.69,120.237.67.69,105.0,,CN
,,,,,99.100.208.17,,,
,,,,,50.131.168.73,,,
35.0,AS,,0,120.237.67.69,120.237.67.69,105.0,,CN
,,,,,174.62.92.180,,,
,,,,,189.223.63.110,,,
,,,,,99.100.208.17,,,
,,,,,162.253.131.234,,,
,,,,,67.188.17.169,,,
,,,,,108.53.11.246,,,
35.50090026855469,NA,Prague,650,184.63.24.22,184.63.24.22,-96.72250366210938,OK,US
,,,,,99.162.149.82,,,
,,,,,67.181.198.26,,,
,,,,,69.15.142.102,,,
38.0,NA,,0,104.218.136.129,104.218.136.129,-97.0,,US
,,,,,67.177.27.24,,,
,,,,,98.210.127.187,,,
33.401798248291016,NA,Bessemer,630,66.0.141.163,66.0.141.163,-86.95439910888672,AL,US
,,,,,98.155.173.31,,,
,,,,,98.100.106.90,,,
,,,,,50.251.46.37,,,
,,,,,209.198.101.146,,,
38.029300689697266,NA,Charlottesville,584,184.2.141.250,184.2.141.250,-78.47669982910156,VA,US
,,,,,173.15.160.222,,,
,,,,,98.210.127.187,,,
,,,,,98.210.127.187,,,
,,,,,66.208.207.141,,,
,,,,,108.234.234.137,,,
,,,,,76.168.195.189,,,
,,,,,98.155.173.31,,,
,,,,,98.155.173.31,,,
,,,,,24.97.167.62,,,
,,,,,67.138.179.194,,,
,,,,,187.127.120.106,,,
,,,,,76.14.143.188,,,
,,,,,74.32.170.44,,,
,,,,,24.205.109.190,,,
,,,,,174.22.46.244,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,64.9.225.99,,,
13.0,AS,,0,121.54.54.251,121.54.54.251,122.0,,PH
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,69.85.59.74,,,
,,,,,75.144.185.221,,,
,,,,,104.34.194.194,,,
,,,,,74.92.184.145,,,
,,,,,99.2.211.6,,,
,,,,,67.166.156.143,,,
,,,,,201.143.49.5,,,
35.0,AS,,0,183.230.37.15,183.230.37.15,105.0,,CN
,,,,,197.211.219.130,,,
,,,,,190.23.200.148,,,
,,,,,209.112.52.114,,,
18.533300399780273,AS,Pune,0,103.225.132.116,103.225.132.116,73.86669921875,16,IN
,,,,,71.29.238.115,,,
,,,,,24.236.154.198,,,
,,,,,216.196.70.253,,,
37.957698822021484,NA,Stockton,862,70.135.107.230,70.135.107.230,-121.29080200195312,CA,US
,,,,,72.130.5.61,,,
,,,,,70.63.52.122,,,
,,,,,204.13.22.202,,,
,,,,,108.248.18.233,,,
,,,,,137.191.236.146,,,
,,,,,50.131.230.3,,,
,,,,,190.23.200.148,,,
,,,,,67.182.78.29,,,
,,,,,71.199.63.137,,,
65.0,EU,,0,82.221.105.49,82.221.105.49,-18.0,,IS
,,,,,76.103.145.136,,,
65.0,EU,,0,82.221.105.49,82.221.105.49,-18.0,,IS
,,,,,99.100.208.17,,,
,,,,,67.160.221.131,,,
,,,,,76.173.84.192,,,
,,,,,75.51.92.163,,,
,,,,,162.253.129.194,,,
,,,,,177.204.115.178,,,
,,,,,67.181.235.227,,,
,,,,,76.196.73.144,,,
,,,,,121.52.146.172,,,
,,,,,109.155.179.239,,,
,,,,,75.57.13.214,,,
,,,,,89.238.149.200,,,
,,,,,71.95.43.83,,,
,,,,,217.40.14.5,,,
,,,,,217.40.14.5,,,
,,,,,50.113.52.213,,,
,,,,,179.176.205.214,,,
,,,,,23.24.218.58,,,
,,,,,23.24.218.58,,,
,,,,,108.93.31.22,,,
,,,,,23.24.218.58,,,
,,,,,72.215.205.141,,,
,,,,,169.233.40.27,,,
32.715301513671875,NA,San Diego,825,74.11.143.170,74.11.143.170,-117.15730285644531,CA,US
,,,,,64.9.225.99,,,
,,,,,64.9.225.99,,,
47.5,EU,Winterthur,0,194.209.125.93,194.209.125.93,8.725099563598633,25,CH
,,,,,99.60.78.212,,,
,,,,,75.95.214.14,,,
,,,,,184.187.20.174,,,
,,,,,105.229.82.71,,,
,,,,,1.39.60.119,,,
56.441200256347656,EU,Sysert,0,5.141.91.119,5.141.91.119,60.31560134887695,71,RU
,,,,,98.207.243.204,,,
,,,,,64.188.234.45,,,
,,,,,67.181.213.96,,,
,,,,,98.207.243.204,,,
,,,,,98.248.93.48,,,
,,,,,98.248.93.48,,,
,,,,,24.6.2.72,,,
,,,,,24.65.115.28,,,
,,,,,172.3.140.243,,,
,,,,,98.192.167.184,,,
,,,,,24.5.121.197,,,
17.483299255371094,NA,Belize City,0,179.42.233.177,179.42.233.177,-88.18329620361328,01,BZ
,,,,,96.39.165.57,,,
,,,,,98.192.167.184,,,
38.38560104370117,NA,Pine Grove,862,170.75.134.68,170.75.134.68,-120.64340209960938,CA,US
,,,,,67.169.176.50,,,
,,,,,98.255.146.33,,,
,,,,,75.166.102.59,,,
,,,,,24.65.115.28,,,
,,,,,67.180.132.40,,,
31.04560089111328,AS,Shanghai,0,116.227.105.21,116.227.105.21,121.39969635009766,23,CN
,,,,,203.111.224.94,,,
,,,,,79.180.160.252,,,
,,,,,79.180.160.252,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,70.192.5.217,,,
,,,,,76.7.174.209,,,
14.600000381469727,AS,San Juan,0,112.198.77.149,112.198.77.149,121.0333023071289,D9,PH
,,,,,23.30.83.193,,,
,,,,,213.230.83.140,,,
,,,,,191.250.35.164,,,
37.5984992980957,AS,Seoul,0,118.91.105.106,118.91.105.106,126.97830200195312,11,KR
,,,,,50.130.181.1,,,
,,,,,64.132.57.99,,,
37.5984992980957,AS,Seoul,0,1.229.65.81,1.229.65.81,126.97830200195312,11,KR
37.5984992980957,AS,Seoul,0,1.229.65.81,1.229.65.81,126.97830200195312,11,KR
,,,,,151.238.106.48,,,
,,,,,162.253.128.187,,,
,,,,,137.63.72.38,,,
,,,,,219.94.233.205,,,
,,,,,99.187.120.214,,,
,,,,,72.130.225.143,,,
,,,,,23.24.218.58,,,
41.01860046386719,EU,Istanbul,0,94.123.237.234,94.123.237.234,28.96470069885254,34,TR
,,,,,27.145.250.135,,,
37.50790023803711,NA,Fremont,807,98.248.132.196,98.248.132.196,-121.95989990234375,CA,US
,,,,,67.180.143.191,,,
,,,,,50.184.70.169,,,
,,,,,24.4.131.78,,,
37.372100830078125,NA,San Jose,807,205.164.4.180,205.164.4.180,-121.86430358886719,CA,US
,,,,,204.28.120.156,,,
,,,,,216.43.235.202,,,
,,,,,105.237.108.17,,,
,,,,,105.237.108.17,,,
,,,,,108.185.178.229,,,
37.797401428222656,NA,Manteca,862,50.143.229.40,50.143.229.40,-121.21600341796875,CA,US
,,,,,112.208.197.134,,,
,,,,,109.188.127.233,,,
,,,,,96.228.16.82,,,
,,,,,23.24.209.114,,,
,,,,,73.41.216.207,,,
,,,,,50.73.122.105,,,
60.0,NA,,0,184.70.218.146,184.70.218.146,-95.0,,CA
,,,,,98.248.206.78,,,
,,,,,98.155.198.171,,,
,,,,,50.195.126.221,,,
,,,,,73.41.216.207,,,
,,,,,208.73.14.186,,,
,,,,,204.191.73.165,,,
,,,,,108.0.50.89,,,
,,,,,50.168.11.39,,,
,,,,,216.67.7.194,,,
,,,,,216.67.7.194,,,
,,,,,99.161.173.143,,,
,,,,,63.207.227.201,,,
,,,,,98.234.104.51,,,
43.644100189208984,NA,Toronto,0,63.142.161.6,63.142.161.6,-79.38009643554688,ON,CA
,,,,,24.23.3.213,,,
43.644100189208984,NA,Toronto,0,63.142.161.6,63.142.161.6,-79.38009643554688,ON,CA
,,,,,70.195.196.33,,,
42.83330154418945,EU,,0,5.170.100.157,5.170.100.157,12.83329963684082,,IT
,,,,,64.124.28.151,,,
,,,,,76.27.8.201,,,
,,,,,71.198.192.195,,,
,,,,,108.207.37.165,,,
,,,,,24.50.25.3,,,
,,,,,50.243.100.33,,,
,,,,,66.94.87.218,,,
,,,,,24.4.216.173,,,
,,,,,72.214.208.186,,,
,,,,,207.225.164.194,,,
,,,,,69.193.19.174,,,
,,,,,208.105.137.178,,,
60.0,EU,,0,5.141.88.241,5.141.88.241,100.0,,RU
,,,,,24.249.171.102,,,
,,,,,98.172.65.170,,,
,,,,,184.183.19.99,,,
,,,,,72.214.214.166,,,
,,,,,67.188.113.97,,,
,,,,,24.248.3.133,,,
,,,,,75.140.46.2,,,
,,,,,72.44.227.20,,,
,,,,,66.193.152.226,,,
,,,,,97.94.120.217,,,
,,,,,23.242.169.155,,,
,,,,,71.94.128.175,,,
